date,delay,distance,origin,destination
2001-01-21 09:25:00,-5,288,ALB,BWI
2001-03-05 20:40:00,7,395,BNA,MDW
2001-03-06 12:51:00,40,258,SAN,LAS
2001-03-01 15:05:00,2,584,ELP,LAS
2001-01-29 11:45:00,-4,108,PVD,ISP
2001-03-23 18:04:00,14,192,SAT,HOU
2001-01-25 12:50:00,5,1977,SEA,BNA
2001-01-07 14:55:00,-1,223,BUR,LAS
2001-02-01 10:30:00,-30,1444,MDW,PHX
2001-01-04 17:15:00,-3,284,MDW,CMH
2001-02-09 08:15:00,33,307,CLE,MDW
2001-02-01 10:10:00,0,178,FLL,MCO
2001-01-06 16:25:00,0,451,TUS,LAX
2001-01-13 17:00:00,-2,192,SAT,HOU
2001-02-17 12:00:00,0,677,ABQ,LAX
2001-02-20 16:45:00,0,324,DAL,AMA
2001-03-20 15:10:00,-8,342,SNA,SJC
2001-03-18 19:30:00,32,677,ABQ,LAX
2001-03-05 17:50:00,-8,410,CMH,STL
2001-02-19 12:10:00,12,872,AUS,PHX
2001-03-19 09:10:00,-6,570,BHM,HOU
2001-01-04 14:45:00,2,254,STL,SDF
2001-02-23 19:07:00,71,605,SMF,SEA
2001-02-28 12:30:00,18,636,SAN,ELP
2001-02-16 17:43:00,79,389,SMF,ONT
2001-02-23 07:15:00,0,448,CLE,BNA
2001-02-09 22:35:00,48,417,SJC,SAN
2001-03-31 18:00:00,14,180,RNO,OAK
2001-02-26 14:30:00,-1,239,DAL,HOU
2001-03-17 13:40:00,-3,319,DAL,MAF
2001-02-27 13:45:00,10,293,LBB,DAL
2001-01-03 19:14:00,70,256,LAS,PHX
2001-01-10 07:45:00,5,229,STL,IND
2001-01-06 08:35:00,5,423,MDW,OMA
2001-01-17 16:15:00,85,279,GEG,PDX
2001-01-31 19:22:00,16,1140,LAS,MCI
2001-02-08 18:15:00,0,192,HOU,SAT
2001-01-08 12:30:00,2,148,AUS,HOU
2001-02-20 13:15:00,-4,258,SAN,LAS
2001-01-30 20:25:00,-5,325,BUR,OAK
2001-03-11 16:30:00,70,1044,PHX,MCI
2001-01-15 07:07:00,10,256,PHX,LAS
2001-02-14 07:35:00,6,345,RNO,LAS
2001-03-16 17:55:00,50,677,ELP,HOU
2001-02-20 17:07:00,3,239,HOU,DAL
2001-02-19 18:18:00,32,333,ONT,SJC
2001-02-25 23:07:00,117,188,SJC,RNO
2001-03-13 08:20:00,38,1363,LAX,MCI
2001-01-15 13:10:00,18,386,SJC,LAS
2001-01-01 20:36:00,5,303,MSY,HOU
2001-03-13 15:05:00,22,938,BNA,MHT
2001-03-15 09:55:00,13,371,SNA,OAK
2001-01-02 14:10:00,50,389,SMF,ONT
2001-01-08 16:05:00,3,237,MCI,STL
2001-02-25 09:40:00,0,1489,MCI,OAK
2001-01-06 15:55:00,3,223,BUR,LAS
2001-03-31 09:43:00,13,223,MCI,TUL
2001-01-28 17:50:00,30,935,PHX,TUL
2001-02-24 12:05:00,12,188,RNO,SJC
2001-01-08 11:40:00,-2,405,MCI,MDW
2001-01-22 18:25:00,4,1140,MCI,LAS
2001-01-05 07:00:00,-7,189,DAL,AUS
2001-03-04 14:09:00,2,462,STL,OKC
2001-02-14 17:14:00,6,224,GEG,SEA
2001-03-23 17:15:00,-5,480,SAN,SMF
2001-01-24 07:15:00,-1,448,CLE,BNA
2001-01-07 05:30:00,-12,370,LAX,PHX
2001-02-02 20:35:00,13,283,BWI,BDL
2001-02-03 09:35:00,-10,907,BNA,PVD
2001-01-16 15:50:00,-1,307,MDW,CLE
2001-03-18 17:05:00,14,368,LAS,SLC
2001-02-19 18:25:00,-24,254,SDF,STL
2001-02-18 14:10:00,-11,276,HRL,HOU
2001-03-06 09:40:00,-4,632,RDU,MDW
2001-01-18 15:10:00,80,1166,MDW,FLL
2001-02-08 13:00:00,0,189,DAL,AUS
2001-02-07 21:05:00,-9,229,MDW,DTW
2001-03-11 09:39:00,7,236,LAX,LAS
2001-01-03 22:15:00,77,369,BUR,PHX
2001-03-14 10:25:00,-5,405,MDW,MCI
2001-03-21 10:24:00,-3,443,RDU,BNA
2001-02-12 13:47:00,11,361,ONT,OAK
2001-03-30 09:35:00,-2,762,LAS,PDX
2001-03-21 09:35:00,-8,1262,PHX,STL
2001-01-05 19:40:00,-22,1814,IND,LAX
2001-02-10 16:23:00,32,236,LAX,LAS
2001-03-02 10:06:00,-8,630,SLC,PDX
2001-02-01 10:08:00,104,1236,MHT,MCI
2001-02-14 06:10:00,-3,276,HRL,HOU
2001-03-11 21:00:00,-8,328,BWI,PVD
2001-03-17 19:50:00,5,407,OAK,LAS
2001-03-09 16:33:00,37,328,PHX,ABQ
2001-03-27 08:40:00,-4,229,DTW,MDW
2001-03-07 20:25:00,0,304,SAN,PHX
2001-03-09 13:04:00,59,239,HOU,DAL
2001-03-27 18:35:00,4,543,OAK,PDX
2001-02-07 13:15:00,-9,224,GEG,SEA
2001-02-14 21:05:00,-11,318,FLL,JAX
2001-03-01 08:38:00,6,1588,LAS,BNA
2001-02-13 17:45:00,10,407,OAK,LAS
2001-01-23 21:30:00,0,337,OAK,LAX
2001-01-24 07:50:00,13,1797,BNA,LAX
2001-02-28 17:18:00,10,377,MHT,BWI
2001-01-28 18:44:00,40,347,ELP,PHX
2001-01-18 20:55:00,-15,569,SJC,PDX
2001-02-09 20:10:00,39,256,LAS,PHX
2001-01-03 18:45:00,20,417,SAN,SJC
2001-01-04 07:30:00,8,471,MSY,BNA
2001-01-20 07:00:00,-2,319,MAF,DAL
2001-01-21 11:00:00,-10,189,DAL,AUS
2001-03-13 15:47:00,100,495,BWI,SDF
2001-03-18 08:45:00,3,293,DAL,LBB
2001-02-06 19:30:00,-4,239,DAL,HOU
2001-02-26 10:10:00,8,611,BWI,MDW
2001-02-24 10:10:00,-10,495,SDF,BWI
2001-03-31 15:00:00,-10,239,DAL,HOU
2001-01-12 10:20:00,5,255,RDU,BWI
2001-01-16 21:00:00,4,369,BUR,PHX
2001-01-02 13:00:00,28,803,ISP,BNA
2001-02-08 19:48:00,8,365,TUS,LAS
2001-03-19 07:00:00,-4,304,PHX,SAN
2001-03-07 16:55:00,18,718,MCI,ABQ
2001-03-08 08:00:00,-3,1814,LAX,IND
2001-02-17 13:45:00,4,276,HOU,HRL
2001-01-12 21:51:00,106,621,PHX,SJC
2001-01-07 07:00:00,-11,284,MDW,CMH
2001-03-08 12:10:00,-10,377,BWI,MHT
2001-01-21 07:55:00,-4,192,HOU,SAT
2001-01-04 17:50:00,47,397,SMF,LAS
2001-02-08 13:50:00,-5,584,LAS,ELP
2001-03-17 11:10:00,-5,1797,LAX,BNA
2001-03-05 09:30:00,-6,307,MDW,CLE
2001-01-29 08:30:00,0,370,PHX,LAX
2001-03-14 18:37:00,28,251,STL,MDW
2001-01-29 13:12:00,64,487,MSY,TPA
2001-01-07 17:10:00,10,480,SMF,SAN
2001-02-04 12:15:00,-3,293,LBB,DAL
2001-03-15 10:10:00,-5,1262,STL,PHX
2001-01-05 14:55:00,0,399,SEA,BOI
2001-01-18 06:43:00,0,453,HOU,TUL
2001-03-15 16:00:00,5,646,PHX,OAK
2001-03-10 21:00:00,0,569,SJC,PDX
2001-02-15 12:20:00,-15,1142,MCO,MHT
2001-01-18 19:20:00,12,368,SLC,LAS
2001-02-02 14:28:00,-3,422,RNO,SLC
2001-03-26 10:20:00,-1,256,PHX,LAS
2001-01-08 16:09:00,13,325,PHX,ONT
2001-02-06 21:30:00,-10,370,LAX,PHX
2001-01-18 19:50:00,0,407,OAK,LAS
2001-03-09 05:40:00,-8,389,ONT,SMF
2001-02-09 06:30:00,5,682,BWI,BHM
2001-01-25 11:05:00,-6,1050,BDL,MCO
2001-02-06 18:25:00,5,371,OAK,SNA
2001-01-05 06:50:00,0,181,OKC,DAL
2001-01-20 10:10:00,9,495,SDF,BWI
2001-03-26 17:30:00,-2,279,PDX,GEG
2001-03-23 21:23:00,0,258,LAS,SAN
2001-03-10 16:15:00,-18,1987,LAS,BUF
2001-02-25 07:50:00,3,646,PHX,OAK
2001-01-12 17:00:00,-7,239,DAL,HOU
2001-03-27 06:35:00,-10,671,SEA,OAK
2001-03-27 19:50:00,-5,546,SLC,GEG
2001-03-04 21:52:00,3,192,SAT,HOU
2001-01-21 15:00:00,-5,271,SDF,MDW
2001-01-03 21:22:00,31,148,AUS,HOU
2001-01-14 20:25:00,-3,616,MCO,BNA
2001-03-13 07:00:00,-7,370,PHX,LAX
2001-01-21 15:25:00,5,324,DAL,AMA
2001-02-08 20:11:00,58,405,MDW,MCI
2001-01-24 08:05:00,-10,1073,ALB,MCO
2001-01-31 07:00:00,0,370,PHX,LAX
2001-01-18 09:10:00,-3,1442,SMF,MCI
2001-02-09 15:50:00,-2,448,BNA,CLE
2001-03-13 20:22:00,62,405,MCI,MDW
2001-01-18 10:25:00,1,1363,LAX,MCI
2001-03-30 14:55:00,17,587,TPA,RDU
2001-01-03 11:17:00,8,393,LIT,HOU
2001-01-07 18:35:00,0,417,SJC,SAN
2001-03-11 20:20:00,-4,178,MCO,FLL
2001-01-22 16:49:00,13,925,BWI,FLL
2001-02-23 09:50:00,44,237,DAL,TUL
2001-01-28 14:55:00,33,670,HOU,BNA
2001-02-10 15:50:00,0,371,OAK,SNA
2001-01-04 14:35:00,25,1073,MCO,PVD
2001-03-25 10:47:00,0,313,MCI,OKC
2001-01-24 13:30:00,4,718,MCI,ABQ
2001-02-14 11:25:00,-2,303,HOU,MSY
2001-01-22 19:00:00,-2,189,AUS,DAL
2001-01-25 07:48:00,26,325,BUR,OAK
2001-01-09 08:05:00,14,220,ISP,BWI
2001-03-22 08:20:00,-3,496,ELP,SAT
2001-03-17 12:50:00,-17,666,JAN,MDW
2001-01-26 14:49:00,41,457,BNA,DTW
2001-02-14 07:00:00,-2,361,OAK,ONT
2001-03-12 15:50:00,0,319,DAL,MAF
2001-03-27 08:00:00,-10,281,BWI,BUF
2001-01-31 19:19:00,33,480,SMF,SAN
2001-03-09 17:37:00,65,446,SAN,OAK
2001-01-30 16:20:00,-8,258,SAN,LAS
2001-01-14 13:00:00,1,580,DAL,ABQ
2001-02-21 12:18:00,-8,611,MDW,BWI
2001-01-14 18:50:00,3,422,SLC,RNO
2001-01-31 14:30:00,-15,255,RDU,BWI
2001-03-11 12:20:00,0,345,LAS,RNO
2001-01-23 20:20:00,-2,162,MDW,IND
2001-01-19 15:10:00,-5,345,RNO,LAS
2001-01-23 13:50:00,-9,377,MHT,BWI
2001-01-19 05:40:00,-9,389,ONT,SMF
2001-03-18 13:45:00,-3,462,OKC,STL
2001-01-14 17:36:00,25,248,SAT,DAL
2001-02-28 17:53:00,20,718,ABQ,MCI
2001-02-15 09:40:00,27,296,DAL,LIT
2001-03-12 12:00:00,-7,224,SEA,GEG
2001-02-15 11:04:00,-2,239,HOU,DAL
2001-02-17 07:50:00,0,229,DTW,MDW
2001-01-09 07:25:00,0,294,MAF,AUS
2001-02-25 11:20:00,3,528,ELP,AUS
2001-03-29 10:30:00,-5,588,BNA,BWI
2001-01-28 09:00:00,0,1093,FLL,ISP
2001-03-28 06:30:00,-5,677,ABQ,LAX
2001-02-21 10:20:00,-2,359,JAN,HOU
2001-02-10 18:30:00,-20,848,MCO,HOU
2001-01-12 13:56:00,195,304,SAN,PHX
2001-03-22 22:10:00,10,224,SEA,GEG
2001-03-21 12:05:00,-3,347,PHX,ELP
2001-03-08 07:55:00,12,395,BNA,MDW
2001-02-16 10:22:00,8,192,HOU,SAT
2001-03-25 10:55:00,-12,369,PHX,BUR
2001-02-13 08:45:00,5,670,BNA,HOU
2001-02-13 17:00:00,-10,359,JAN,HOU
2001-01-19 15:50:00,19,337,OAK,LAX
2001-03-21 13:35:00,3,677,ABQ,LAX
2001-01-19 12:30:00,-4,370,PHX,LAX
2001-03-18 17:20:00,5,934,ABQ,STL
2001-01-16 13:18:00,160,621,SJC,PHX
2001-01-22 10:33:00,25,386,SJC,LAS
2001-03-05 15:20:00,2,324,DAL,AMA
2001-01-10 21:20:00,13,303,MSY,HOU
2001-03-19 10:46:00,1,313,MCI,OKC
2001-02-07 07:10:00,2,318,FLL,JAX
2001-01-31 19:05:00,15,405,MCI,MDW
2001-01-27 13:00:00,95,304,SAN,PHX
2001-02-23 17:28:00,33,368,LAS,SLC
2001-02-08 18:40:00,3,345,LAS,RNO
2001-03-24 07:45:00,-10,368,SLC,LAS
2001-03-21 06:50:00,-4,229,MDW,DTW
2001-02-10 17:45:00,-6,197,FLL,TPA
2001-01-03 10:11:00,42,304,PHX,SAN
2001-03-01 18:00:00,0,446,SAN,OAK
2001-01-02 19:47:00,10,296,SJC,BUR
2001-02-16 15:20:00,-13,880,MCO,STL
2001-03-11 20:25:00,14,344,PDX,BOI
2001-02-21 17:15:00,17,325,PHX,ONT
2001-01-18 08:25:00,-3,308,SJC,LAX
2001-01-31 11:55:00,-5,296,DAL,LIT
2001-03-13 22:10:00,86,605,SMF,SEA
2001-03-02 09:15:00,7,651,SFO,PHX
2001-01-05 09:45:00,1,296,SJC,BUR
2001-01-11 07:20:00,14,762,PDX,LAS
2001-02-16 22:25:00,70,630,SLC,PDX
2001-02-16 06:45:00,-5,284,MDW,CMH
2001-01-03 10:20:00,57,687,HOU,STL
2001-03-08 15:28:00,9,345,RNO,LAS
2001-03-25 08:06:00,-6,998,MSY,BWI
2001-03-14 21:40:00,117,248,SAT,DAL
2001-03-02 14:55:00,6,646,OAK,PHX
2001-01-05 14:13:00,44,197,FLL,TPA
2001-02-25 12:18:00,8,251,STL,MDW
2001-02-19 10:45:00,-5,453,TUL,HOU
2001-03-04 15:25:00,-5,687,HOU,STL
2001-02-23 19:15:00,10,370,LAX,PHX
2001-02-17 16:25:00,9,239,HOU,DAL
2001-03-18 10:15:00,-2,389,ONT,SMF
2001-02-02 12:30:00,-4,239,HOU,DAL
2001-02-08 13:30:00,-6,550,MCO,MSY
2001-01-04 20:50:00,-14,612,BNA,TPA
2001-01-30 15:55:00,-5,237,DAL,TUL
2001-01-15 12:15:00,2,279,PDX,GEG
2001-01-18 20:35:00,0,296,BUR,SJC
2001-03-15 13:07:00,14,256,PHX,LAS
2001-01-26 08:35:00,5,296,BUR,SJC
2001-03-16 13:45:00,37,318,FLL,JAX
2001-03-20 19:25:00,-5,496,SAT,ELP
2001-02-22 20:52:00,30,1069,SAT,LAS
2001-01-02 08:30:00,-10,239,HOU,DAL
2001-02-05 14:10:00,-9,511,OAK,BOI
2001-01-03 15:34:00,12,543,PDX,OAK
2001-02-11 09:45:00,-11,1448,PHX,BNA
2001-03-05 20:35:00,-10,251,MDW,STL
2001-03-14 06:30:00,-2,223,LAS,BUR
2001-01-29 17:40:00,3,296,BUR,SJC
2001-01-11 13:17:00,74,223,BUR,LAS
2001-01-16 11:30:00,2,359,HOU,JAN
2001-02-17 08:55:00,-5,588,BNA,BWI
2001-01-23 18:25:00,-1,1442,MCI,SMF
2001-01-19 06:45:00,-5,496,SAT,ELP
2001-03-13 19:37:00,65,925,FLL,BWI
2001-01-13 17:46:00,57,258,SAN,LAS
2001-01-10 19:50:00,3,937,HOU,MDW
2001-02-09 15:50:00,30,237,STL,MCI
2001-01-05 11:15:00,2,325,OAK,BUR
2001-03-11 07:59:00,-15,1797,BNA,LAX
2001-01-29 20:50:00,-15,462,STL,OKC
2001-03-15 07:00:00,-6,237,TUL,DAL
2001-03-10 17:50:00,-2,842,BWI,TPA
2001-03-13 17:35:00,-4,295,LBB,ELP
2001-02-21 17:40:00,3,328,PVD,BWI
2001-03-06 17:23:00,22,677,ELP,HOU
2001-02-06 16:30:00,-7,337,LAX,OAK
2001-01-25 18:55:00,1,562,DAL,ELP
2001-02-12 08:45:00,-21,1624,LAS,SDF
2001-02-11 15:45:00,4,328,PVD,BWI
2001-03-30 13:45:00,4,174,TPA,PBI
2001-01-30 20:05:00,55,677,ABQ,LAX
2001-03-25 18:15:00,-10,997,MDW,TPA
2001-01-06 12:24:00,11,543,OAK,PDX
2001-02-12 07:53:00,8,369,BUR,PHX
2001-03-17 15:08:00,43,229,DTW,MDW
2001-01-12 09:34:00,50,236,LAX,LAS
2001-03-19 14:00:00,-7,224,GEG,SEA
2001-02-14 13:05:00,-14,590,SLC,LAX
2001-03-27 07:00:00,5,256,PHX,LAS
2001-02-16 07:45:00,-5,368,SLC,LAS
2001-02-17 10:40:00,8,446,OAK,SAN
2001-02-07 06:30:00,-2,588,BWI,BNA
2001-03-02 16:03:00,8,239,DAL,HOU
2001-02-01 19:06:00,2,562,DAL,ELP
2001-03-13 07:30:00,-7,237,MCI,STL
2001-02-02 15:45:00,9,347,PHX,ELP
2001-03-13 20:55:00,-5,569,SJC,PDX
2001-01-05 10:40:00,0,345,RNO,LAS
2001-02-21 10:30:00,-18,1164,AUS,SAN
2001-03-29 11:55:00,4,189,AUS,DAL
2001-01-05 11:35:00,22,283,BWI,BDL
2001-01-24 11:20:00,3,369,BUR,PHX
2001-02-26 10:25:00,-5,237,DAL,TUL
2001-03-18 11:10:00,-7,321,MSY,BHM
2001-03-02 08:15:00,0,237,TUL,DAL
2001-02-26 22:00:00,12,293,DAL,LBB
2001-01-07 08:20:00,-5,248,DAL,SAT
2001-01-02 11:19:00,12,239,DAL,HOU
2001-01-31 14:25:00,0,651,PHX,SFO
2001-02-15 18:07:00,5,333,ONT,SJC
2001-01-25 12:05:00,0,276,HRL,HOU
2001-02-27 11:53:00,19,787,MCO,BWI
2001-02-15 15:55:00,3,371,OAK,SNA
2001-03-04 22:20:00,-3,303,MSY,HOU
2001-03-30 06:30:00,-5,337,LAX,OAK
2001-03-20 12:20:00,6,496,ELP,SAT
2001-02-25 23:08:00,118,325,PHX,ONT
2001-02-28 08:40:00,0,321,BHM,MSY
2001-03-27 21:40:00,-6,325,BUR,OAK
2001-02-08 09:30:00,-8,513,JAX,MSY
2001-03-10 11:54:00,14,487,ABQ,LAS
2001-03-05 18:45:00,12,407,LAS,OAK
2001-01-09 06:30:00,-11,405,MDW,MCI
2001-03-09 18:58:00,13,254,SDF,STL
2001-01-30 11:45:00,-8,670,HOU,BNA
2001-01-05 20:35:00,-10,405,MCI,MDW
2001-02-01 18:30:00,3,220,ISP,BWI
2001-03-03 16:30:00,-3,386,SJC,LAS
2001-03-13 14:15:00,0,1751,SAN,BNA
2001-01-04 19:20:00,-5,328,PVD,BWI
2001-01-03 22:53:00,52,423,OMA,MDW
2001-02-12 20:49:00,21,373,SMF,LAX
2001-03-02 11:40:00,-1,714,LAX,ELP
2001-01-21 17:10:00,-8,543,OAK,PDX
2001-02-02 08:00:00,0,342,SJC,SNA
2001-02-22 21:58:00,19,373,LAX,SMF
2001-03-04 13:20:00,21,178,MCO,FLL
2001-02-21 14:05:00,5,314,CLE,BWI
2001-02-20 15:28:00,29,1521,MDW,LAS
2001-02-22 13:30:00,0,279,GEG,PDX
2001-03-05 14:20:00,-22,621,PHX,SJC
2001-02-04 17:30:00,-3,279,PDX,GEG
2001-01-22 07:40:00,2,904,RDU,MCI
2001-03-13 21:20:00,20,358,SMF,BUR
2001-02-20 11:48:00,25,1363,MCI,LAX
2001-03-20 15:10:00,-10,671,OAK,SEA
2001-02-09 08:55:00,-1,233,SAT,HRL
2001-01-23 10:07:00,-3,1301,PHX,MSY
2001-01-17 12:00:00,0,670,HOU,BNA
2001-01-25 06:55:00,-10,423,MDW,OMA
2001-01-07 07:35:00,-2,177,BNA,BHM
2001-01-20 15:05:00,-4,296,LIT,DAL
2001-03-24 17:14:00,14,543,PDX,OAK
2001-03-08 09:05:00,5,528,AUS,ELP
2001-01-24 18:15:00,64,377,MHT,BWI
2001-01-14 15:40:00,-5,181,DAL,OKC
2001-01-27 08:25:00,-1,448,BNA,CLE
2001-02-09 07:00:00,-8,407,OAK,LAS
2001-03-21 08:00:00,-5,612,BNA,TPA
2001-01-01 12:48:00,16,347,ELP,PHX
2001-02-24 12:50:00,61,296,DAL,LIT
2001-01-24 17:39:00,84,239,HOU,DAL
2001-02-02 18:07:00,8,237,DAL,TUL
2001-01-29 12:18:00,13,188,RNO,SJC
2001-01-19 12:30:00,-15,1164,SAN,AUS
2001-03-08 16:00:00,86,1448,BNA,PHX
2001-03-02 09:05:00,-5,368,SLC,LAS
2001-02-15 16:50:00,155,178,FLL,MCO
2001-03-12 17:35:00,42,671,OAK,SEA
2001-01-27 14:20:00,-3,251,MDW,STL
2001-03-22 13:40:00,-5,224,SEA,GEG
2001-01-22 16:30:00,0,288,ALB,BWI
2001-01-29 21:15:00,0,256,PHX,LAS
2001-01-07 06:30:00,-12,562,DAL,ELP
2001-02-01 08:20:00,0,580,DAL,ABQ
2001-02-06 20:00:00,10,351,STL,TUL
2001-02-15 19:28:00,62,181,OKC,DAL
2001-02-09 09:35:00,0,314,CLE,BWI
2001-01-20 12:00:00,-16,236,LAS,LAX
2001-01-31 13:35:00,-3,361,ONT,OAK
2001-01-28 09:35:00,4,236,LAX,LAS
2001-03-14 06:50:00,8,1959,OAK,BNA
2001-02-19 07:30:00,-10,787,BWI,MCO
2001-03-14 12:25:00,0,569,SJC,PDX
2001-01-24 18:40:00,20,588,SLC,OAK
2001-03-14 16:58:00,0,377,BWI,MHT
2001-02-19 08:05:00,-14,1073,ALB,MCO
2001-01-11 20:20:00,-2,197,TPA,FLL
2001-02-18 11:00:00,15,223,LAS,BUR
2001-01-29 08:05:00,-5,484,JAX,BNA
2001-02-22 16:30:00,0,178,FLL,MCO
2001-02-28 13:20:00,15,756,BNA,AUS
2001-01-26 19:10:00,0,323,BHM,SDF
2001-02-21 17:30:00,-3,258,SAN,LAS
2001-03-03 19:05:00,-18,251,MDW,STL
2001-02-28 21:30:00,81,621,PHX,SJC
2001-01-13 12:19:00,5,1140,LAS,MCI
2001-01-19 17:45:00,35,484,JAX,BNA
2001-02-21 15:40:00,-6,520,BOI,LAS
2001-01-21 17:54:00,0,248,SAT,DAL
2001-01-25 18:33:00,7,189,AUS,DAL
2001-01-27 14:45:00,32,236,LAX,LAS
2001-01-13 09:48:00,71,377,BWI,MHT
2001-02-26 17:10:00,-1,237,TUL,DAL
2001-03-24 13:15:00,-7,338,BNA,CMH
2001-03-08 08:00:00,-12,1140,MCI,LAS
2001-02-15 12:28:00,15,389,SMF,ONT
2001-01-09 13:25:00,-5,313,OKC,MCI
2001-01-31 08:13:00,32,1797,BNA,LAX
2001-02-19 13:20:00,10,308,LAX,SJC
2001-01-12 07:15:00,0,405,MCI,MDW
2001-03-20 16:30:00,10,756,AUS,BNA
2001-01-31 06:25:00,-2,399,SEA,BOI
2001-01-09 18:50:00,0,303,HOU,MSY
2001-03-27 07:00:00,5,248,SAT,DAL
2001-03-17 12:51:00,-5,446,OAK,SAN
2001-03-02 19:45:00,20,371,OAK,SNA
2001-03-16 21:15:00,46,671,OAK,SEA
2001-03-29 17:20:00,-2,307,CLE,MDW
2001-01-12 10:30:00,23,321,MSY,BHM
2001-02-27 06:30:00,0,148,AUS,HOU
2001-01-28 20:45:00,0,148,AUS,HOU
2001-01-10 08:50:00,-5,220,BWI,ISP
2001-03-17 19:25:00,15,611,BWI,MDW
2001-03-22 17:35:00,25,328,PHX,ABQ
2001-02-04 21:20:00,3,237,DAL,TUL
2001-02-11 18:00:00,14,271,MDW,SDF
2001-01-06 13:30:00,0,337,LAX,OAK
2001-01-05 11:24:00,30,368,LAS,SLC
2001-01-29 15:13:00,12,447,SAN,SFO
2001-02-05 07:00:00,-10,304,PHX,SAN
2001-03-11 07:20:00,5,479,SMF,PDX
2001-01-23 21:05:00,-10,217,DAL,IAH
2001-02-28 21:01:00,33,677,HOU,ELP
2001-01-21 13:20:00,-5,180,RNO,OAK
2001-03-23 10:10:00,-7,569,PDX,SJC
2001-02-07 12:10:00,-20,697,SEA,SJC
2001-01-14 09:20:00,0,543,OAK,PDX
2001-03-08 10:42:00,28,251,MDW,STL
2001-02-05 10:20:00,-15,1069,SAT,LAS
2001-02-19 13:22:00,-1,237,DAL,TUL
2001-03-11 16:55:00,0,197,FLL,TPA
2001-03-17 15:00:00,0,319,MAF,DAL
2001-01-16 09:45:00,8,293,DAL,LBB
2001-03-23 07:05:00,0,677,LAX,ABQ
2001-02-24 20:48:00,14,223,LAS,BUR
2001-03-04 16:00:00,-2,239,HOU,DAL
2001-03-30 07:00:00,-6,303,HOU,MSY
2001-02-05 22:00:00,-9,370,LAX,PHX
2001-02-06 20:50:00,-1,621,PHX,SJC
2001-02-15 09:15:00,-6,361,ONT,OAK
2001-01-04 16:40:00,19,1093,FLL,ISP
2001-01-19 10:40:00,-1,325,OAK,BUR
2001-03-20 11:05:00,7,1050,BDL,MCO
2001-02-25 11:15:00,33,345,RNO,LAS
2001-01-12 10:43:00,5,189,AUS,DAL
2001-01-10 11:05:00,12,341,LBB,AUS
2001-03-28 08:10:00,-15,562,DAL,ELP
2001-02-16 12:10:00,9,324,DAL,AMA
2001-02-20 14:49:00,93,220,ISP,BWI
2001-01-25 06:40:00,15,446,SAN,OAK
2001-02-27 15:05:00,-6,291,SLC,BOI
2001-01-01 17:16:00,-7,651,PHX,SFO
2001-03-17 07:55:00,-1,325,ONT,PHX
2001-03-27 14:00:00,9,189,AUS,DAL
2001-01-01 22:27:00,23,283,BWI,BDL
2001-02-02 07:25:00,-6,328,PHX,ABQ
2001-01-13 08:20:00,13,612,BNA,TPA
2001-01-31 13:55:00,-12,368,SLC,LAS
2001-02-17 16:30:00,-13,1797,BNA,LAX
2001-02-27 18:10:00,-2,108,PVD,ISP
2001-01-27 07:05:00,4,588,OAK,SLC
2001-01-30 18:50:00,3,342,OMA,STL
2001-01-20 16:05:00,-4,564,SEA,RNO
2001-03-27 16:05:00,-20,765,ISP,MDW
2001-02-03 14:10:00,-2,496,SAT,ELP
2001-03-03 08:35:00,3,451,IND,MCI
2001-01-16 18:18:00,20,1099,OMA,LAS
2001-03-25 08:10:00,-3,256,LAS,PHX
2001-03-26 17:35:00,-3,319,DAL,MAF
2001-01-20 19:05:00,10,843,SAT,PHX
2001-03-11 06:20:00,5,291,BOI,SLC
2001-03-24 08:00:00,2,671,SEA,OAK
2001-02-25 14:20:00,-10,251,MDW,STL
2001-02-15 20:24:00,32,333,SJC,ONT
2001-01-17 21:45:00,-2,291,SLC,BOI
2001-03-24 07:45:00,-19,1455,BHM,PHX
2001-03-29 16:43:00,10,405,MDW,MCI
2001-01-28 09:15:00,-8,296,DAL,LIT
2001-01-12 00:48:00,61,405,MCI,MDW
2001-01-11 07:45:00,8,371,SNA,OAK
2001-02-15 07:00:00,-2,437,MSY,DAL
2001-03-26 16:10:00,-4,1363,MCI,LAX
2001-01-03 12:10:00,20,345,LAS,RNO
2001-01-18 11:45:00,0,843,PHX,SAT
2001-02-01 19:55:00,-5,437,DAL,MSY
2001-03-01 09:05:00,-7,192,SAT,HOU
2001-01-02 10:40:00,24,1363,LAX,MCI
2001-03-15 19:59:00,6,236,LAX,LAS
2001-03-17 15:00:00,85,419,OKC,HOU
2001-02-16 10:06:00,18,303,MSY,HOU
2001-03-28 20:10:00,2,192,SAT,HOU
2001-01-16 10:35:00,4,296,LIT,DAL
2001-02-19 17:00:00,-5,359,JAN,HOU
2001-02-03 20:00:00,-3,337,OAK,LAX
2001-01-24 07:45:00,-10,197,FLL,TPA
2001-01-15 15:40:00,0,1797,LAX,BNA
2001-02-19 20:35:00,70,528,ELP,AUS
2001-01-18 12:10:00,0,223,ELP,ABQ
2001-03-13 07:10:00,-5,251,STL,MDW
2001-01-25 09:40:00,-1,632,RDU,MDW
2001-01-15 16:05:00,-5,616,MCO,BNA
2001-01-02 12:25:00,-17,569,SJC,PDX
2001-03-17 18:15:00,-6,251,STL,MDW
2001-03-14 09:55:00,-5,446,SAN,OAK
2001-02-26 08:45:00,-6,588,OAK,SLC
